cod_municipio,municipio,estado,ano,producao_kg,valor_producao_mil_reais,preco_medio_kg
4112751,Jesuítas,PR,2006,2050.0,15.0,7.317073170731708
4112801,Joaquim Távora,PR,2006,1065.0,5.0,4.694835680751174
4112959,Juranda,PR,2006,980.0,3.0,3.061224489795918
4113007,Jussara,PR,2006,2000.0,8.0,4.0
4113106,Kaloré,PR,2006,8000.0,60.0,7.5
4113205,Lapa,PR,2006,30000.0,135.0,4.5
4113254,Laranjal,PR,2006,550.0,3.0,5.454545454545454
4113304,Laranjeiras do Sul,PR,2006,20000.0,100.0,5.0
4113403,Leópolis,PR,2006,500.0,2.0,4.0
4113429,Lidianópolis,PR,2006,745.0,5.0,6.7114093959731544
4113452,Lindoeste,PR,2006,2616.0,13.0,4.969418960244648
4113502,Loanda,PR,2006,2050.0,10.0,4.878048780487805
4113601,Lobato,PR,2006,360.0,3.0,8.333333333333334
4113700,Londrina,PR,2006,2580.0,16.0,6.2015503875969
4113734,Luiziana,PR,2006,1000.0,5.0,5.0
4113759,Lunardelli,PR,2006,550.0,3.0,5.454545454545454
4113809,Lupionópolis,PR,2006,550.0,4.0,7.2727272727272725
4113908,Mallet,PR,2006,21100.0,106.0,5.023696682464455
4114005,Mamborê,PR,2006,2900.0,14.0,4.827586206896552
4114203,Mandaguari,PR,2006,2760.0,21.0,7.608695652173913
4114104,Mandaguaçu,PR,2006,2180.0,17.0,7.798165137614679
4114302,Mandirituba,PR,2006,16000.0,144.0,9.0
4114351,Manfrinópolis,PR,2006,22450.0,146.0,6.503340757238307
4114401,Mangueirinha,PR,2006,31769.0,206.0,6.484308602725927
4114500,Manoel Ribas,PR,2006,11000.0,67.0,6.090909090909091
4114609,Marechal Cândido Rondon,PR,2006,50000.0,250.0,5.0
4114708,Maria Helena,PR,2006,1335.0,5.0,3.745318352059925
4114807,Marialva,PR,2006,4214.0,32.0,7.593735168485999
4115002,Marilena,PR,2006,2900.0,15.0,5.172413793103448
4115101,Mariluz,PR,2006,1530.0,5.0,3.2679738562091503
4114906,Marilândia do Sul,PR,2006,2000.0,14.0,7.0
4115200,Maringá,PR,2006,1300.0,10.0,7.6923076923076925
4115358,Maripá,PR,2006,5800.0,23.0,3.9655172413793105
4115309,Mariópolis,PR,2006,6065.0,39.0,6.430338004946414
4115408,Marmeleiro,PR,2006,14500.0,94.0,6.482758620689655
4115457,Marquinho,PR,2006,21000.0,105.0,5.0
4115507,Marumbi,PR,2006,1200.0,11.0,9.166666666666666
4115606,Matelândia,PR,2006,8600.0,39.0,4.534883720930233
4115739,Mato Rico,PR,2006,25000.0,121.0,4.84
4115754,Mauá da Serra,PR,2006,700.0,5.0,7.142857142857143
4115804,Medianeira,PR,2006,5000.0,23.0,4.6
4115853,Mercedes,PR,2006,25000.0,125.0,5.0
4115903,Mirador,PR,2006,1100.0,8.0,7.2727272727272725
4116000,Miraselva,PR,2006,760.0,5.0,6.578947368421052
4116059,Missal,PR,2006,22500.0,101.0,4.488888888888889
4116109,Moreira Sales,PR,2006,1850.0,6.0,3.2432432432432434
4116208,Morretes,PR,2006,2000.0,22.0,11.0
4116307,Munhoz de Melo,PR,2006,400.0,3.0,7.5
4116505,Nova Aliança do Ivaí,PR,2006,480.0,4.0,8.333333333333334
4116604,Nova América da Colina,PR,2006,30.0,0.0,0.0
4116703,Nova Aurora,PR,2006,2700.0,20.0,7.407407407407407
4116802,Nova Cantu,PR,2006,8500.0,30.0,3.5294117647058822
4116901,Nova Esperança,PR,2006,4000.0,32.0,8.0
4116950,Nova Esperança do Sudoeste,PR,2006,6800.0,44.0,6.470588235294118
4117008,Nova Fátima,PR,2006,2000.0,8.0,4.0
4117057,Nova Laranjeiras,PR,2006,27000.0,135.0,5.0
4117107,Nova Londrina,PR,2006,2800.0,14.0,5.0
4117206,Nova Olímpia,PR,2006,1000.0,8.0,8.0
4117255,Nova Prata do Iguaçu,PR,2006,17094.0,93.0,5.440505440505441
4117214,Nova Santa Bárbara,PR,2006,30.0,0.0,0.0
4117222,Nova Santa Rosa,PR,2006,4600.0,18.0,3.9130434782608696
4117271,Nova Tebas,PR,2006,8500.0,41.0,4.823529411764706
4117297,Novo Itacolomi,PR,2006,680.0,5.0,7.352941176470588
4117305,Ortigueira,PR,2006,560000.0,1456.0,2.6
4117404,Ourizona,PR,2006,400.0,3.0,7.5
4117453,Ouro Verde do Oeste,PR,2006,6150.0,31.0,5.040650406504065
4117503,Paiçandu,PR,2006,200.0,2.0,10.0
4117602,Palmas,PR,2006,9500.0,43.0,4.526315789473684
4117701,Palmeira,PR,2006,127300.0,637.0,5.003927729772192
4117800,Palmital,PR,2006,2800.0,13.0,4.642857142857143
4117909,Palotina,PR,2006,11000.0,44.0,4.0
4118105,Paranacity,PR,2006,650.0,5.0,7.6923076923076925
4118204,Paranaguá,PR,2006,700.0,8.0,11.428571428571429
4118402,Paranavaí,PR,2006,5000.0,40.0,8.0
4118006,Paraíso do Norte,PR,2006,700.0,5.0,7.142857142857143
4118451,Pato Bragado,PR,2006,6800.0,34.0,5.0
4118501,Pato Branco,PR,2006,22427.0,146.0,6.510010255495608
4118600,Paula Freitas,PR,2006,16000.0,74.0,4.625
4118709,Paulo Frontin,PR,2006,31000.0,143.0,4.612903225806452
4118808,Peabiru,PR,2006,600.0,3.0,5.0
4118857,Perobal,PR,2006,1139.0,4.0,3.5118525021949076
4119251,Pinhal de São Bento,PR,2006,2650.0,17.0,6.415094339622642
4119202,Pinhalão,PR,2006,7000.0,34.0,4.857142857142857
4119301,Pinhão,PR,2006,5000.0,25.0,5.0
4119509,Piraquara,PR,2006,15000.0,120.0,8.0
4119400,Piraí do Sul,PR,2006,7628.0,53.0,6.948085998951233
4119608,Pitanga,PR,2006,15000.0,72.0,4.8
4119657,Pitangueiras,PR,2006,330.0,2.0,6.0606060606060606
4119103,Piên,PR,2006,10000.0,45.0,4.5
4119707,Planaltina do Paraná,PR,2006,2900.0,15.0,5.172413793103448
4119806,Planalto,PR,2006,17734.0,97.0,5.469719183489342
4119905,Ponta Grossa,PR,2006,44850.0,247.0,5.507246376811594
4120002,Porecatu,PR,2006,279.0,2.0,7.168458781362007
4120101,Porto Amazonas,PR,2006,23000.0,104.0,4.521739130434782
4120150,Porto Barreiro,PR,2006,4900.0,32.0,6.530612244897959
4120200,Porto Rico,PR,2006,10590.0,53.0,5.004721435316336
4120309,Porto Vitória,PR,2006,18000.0,82.0,4.555555555555555
4120333,Prado Ferreira,PR,2006,260.0,2.0,7.6923076923076925
4120358,Pranchita,PR,2006,14100.0,92.0,6.524822695035461
4120408,Presidente Castelo Branco,PR,2006,500.0,4.0,8.0
4120606,Prudentópolis,PR,2006,90000.0,450.0,5.0
4118907,Pérola,PR,2006,1934.0,7.0,3.6194415718717683
4119004,Pérola d'Oeste,PR,2006,9922.0,54.0,5.442451118726063
4120655,Quarto Centenário,PR,2006,1580.0,5.0,3.1645569620253164
4120705,Quatiguá,PR,2006,625.0,3.0,4.8
4120804,Quatro Barras,PR,2006,13000.0,111.0,8.538461538461538
4120853,Quatro Pontes,PR,2006,4714.0,24.0,5.091217649554518
4120903,Quedas do Iguaçu,PR,2006,11500.0,75.0,6.521739130434782
4121000,Querência do Norte,PR,2006,7300.0,37.0,5.068493150684931
4121208,Quitandinha,PR,2006,26000.0,117.0,4.5
4121257,Ramilândia,PR,2006,2000.0,9.0,4.5
4121356,Rancho Alegre D'Oeste,PR,2006,980.0,3.0,3.061224489795918
4121406,Realeza,PR,2006,13759.0,75.0,5.450977541972527
4121505,Rebouças,PR,2006,8800.0,44.0,5.0
4121604,Renascença,PR,2006,29100.0,189.0,6.494845360824742
4121703,Reserva,PR,2006,8000.0,21.0,2.625
4121752,Reserva do Iguaçu,PR,2006,2000.0,10.0,5.0
4121802,Ribeirão Claro,PR,2006,2500.0,23.0,9.2
4121901,Ribeirão do Pinhal,PR,2006,1006.0,5.0,4.970178926441352
4122008,Rio Azul,PR,2006,9600.0,48.0,5.0
4122107,Rio Bom,PR,2006,1850.0,14.0,7.5675675675675675
4122156,Rio Bonito do Iguaçu,PR,2006,8532.0,55.0,6.446319737458978
4122172,Rio Branco do Ivaí,PR,2006,1380.0,8.0,5.797101449275362
4122206,Rio Branco do Sul,PR,2006,10122.0,35.0,3.4578146611341634
4122305,Rio Negro,PR,2006,15000.0,60.0,4.0
4122404,Rolândia,PR,2006,4729.0,32.0,6.766758299851977
4122503,Roncador,PR,2006,2600.0,13.0,5.0
4122602,Rondon,PR,2006,900.0,7.0,7.777777777777778
4122651,Rosário do Ivaí,PR,2006,4500.0,27.0,6.0
4122701,Sabáudia,PR,2006,2010.0,14.0,6.965174129353234
4122800,Salgado Filho,PR,2006,17050.0,111.0,6.510263929618769
4122909,Salto do Itararé,PR,2006,365.0,2.0,5.47945205479452
4123006,Salto do Lontra,PR,2006,11077.0,60.0,5.416629051187145
4123105,Santa Amélia,PR,2006,120.0,1.0,8.333333333333334
4123204,Santa Cecília do Pavão,PR,2006,200.0,1.0,5.0
4123303,Santa Cruz de Monte Castelo,PR,2006,1450.0,7.0,4.827586206896552
4123501,Santa Helena,PR,2006,36400.0,182.0,5.0
4123600,Santa Inês,PR,2006,280.0,2.0,7.142857142857143
4123709,Santa Isabel do Ivaí,PR,2006,4500.0,23.0,5.111111111111111
4123808,Santa Izabel do Oeste,PR,2006,17430.0,95.0,5.4503729202524385
4123857,Santa Maria do Oeste,PR,2006,2500.0,12.0,4.8
4123907,Santa Mariana,PR,2006,300.0,3.0,10.0
4123956,Santa Mônica,PR,2006,400.0,2.0,5.0
4124020,Santa Tereza do Oeste,PR,2006,3317.0,16.0,4.82363581549593
4124053,Santa Terezinha de Itaipu,PR,2006,16500.0,83.0,5.03030303030303
4124004,Santana do Itararé,PR,2006,8250.0,55.0,6.666666666666667
4124103,Santo Antônio da Platina,PR,2006,352.0,2.0,5.681818181818182
4124202,Santo Antônio do Caiuá,PR,2006,850.0,7.0,8.235294117647058
4124301,Santo Antônio do Paraíso,PR,2006,250.0,1.0,4.0
4124400,Santo Antônio do Sudoeste,PR,2006,13690.0,89.0,6.501095690284879
4124509,Santo Inácio,PR,2006,280.0,2.0,7.142857142857143
4126207,Sapopema,PR,2006,8250.0,40.0,4.848484848484849
4126256,Sarandi,PR,2006,980.0,7.0,7.142857142857143
4126272,Saudade do Iguaçu,PR,2006,5017.0,33.0,6.577636037472593
4126306,Sengés,PR,2006,16962.0,114.0,6.720905553590378
4126355,Serranópolis do Iguaçu,PR,2006,34000.0,153.0,4.5
4126405,Sertaneja,PR,2006,30.0,0.0,0.0
4126603,Siqueira Campos,PR,2006,1144.0,5.0,4.370629370629371
4126652,Sulina,PR,2006,9470.0,62.0,6.546990496304118
4124707,São Jerônimo da Serra,PR,2006,9000.0,43.0,4.777777777777778
4125209,São Jorge d'Oeste,PR,2006,15360.0,100.0,6.510416666666667
4125308,São Jorge do Ivaí,PR,2006,900.0,7.0,7.777777777777778
4125357,São Jorge do Patrocínio,PR,2006,5000.0,15.0,3.0
4125407,São José da Boa Vista,PR,2006,49227.0,320.0,6.500497694354724
4125456,São José das Palmeiras,PR,2006,4000.0,20.0,5.0
4125506,São José dos Pinhais,PR,2006,7500.0,49.0,6.533333333333333
4124806,São João,PR,2006,22300.0,145.0,6.502242152466367
4124905,São João do Caiuá,PR,2006,400.0,3.0,7.5
4125001,São João do Ivaí,PR,2006,2450.0,15.0,6.122448979591836
4125100,São João do Triunfo,PR,2006,280700.0,1404.0,5.001781261132882
4125555,São Manoel do Paraná,PR,2006,760.0,6.0,7.894736842105263
4125605,São Mateus do Sul,PR,2006,24700.0,124.0,5.020242914979757
4125704,São Miguel do Iguaçu,PR,2006,50000.0,250.0,5.0
4125753,São Pedro do Iguaçu,PR,2006,15000.0,75.0,5.0
4125803,São Pedro do Ivaí,PR,2006,800.0,7.0,8.75
4125902,São Pedro do Paraná,PR,2006,2900.0,15.0,5.172413793103448
4126009,São Sebastião da Amoreira,PR,2006,500.0,2.0,4.0
4126108,São Tomé,PR,2006,25000.0,100.0,4.0
4126678,Tamarana,PR,2006,1450.0,9.0,6.206896551724138
4126702,Tamboara,PR,2006,1680.0,13.0,7.738095238095238
4126801,Tapejara,PR,2006,5000.0,20.0,4.0
4126900,Tapira,PR,2006,1000.0,8.0,8.0
4127007,Teixeira Soares,PR,2006,7400.0,37.0,5.0
4127106,Telêmaco Borba,PR,2006,3100.0,8.0,2.5806451612903225
4127205,Terra Boa,PR,2006,15000.0,60.0,4.0
4127304,Terra Rica,PR,2006,5980.0,30.0,5.016722408026756
4127403,Terra Roxa,PR,2006,11000.0,33.0,3.0
4127502,Tibagi,PR,2006,22000.0,57.0,2.590909090909091
4127601,Tijucas do Sul,PR,2006,15000.0,135.0,9.0
4127700,Toledo,PR,2006,84500.0,423.0,5.005917159763314
4127809,Tomazina,PR,2006,1097.0,5.0,4.557885141294439
4127858,Três Barras do Paraná,PR,2006,517.0,2.0,3.8684719535783367
4127882,Tunas do Paraná,PR,2006,39354.0,154.0,3.913198150124511
4127908,Tuneiras do Oeste,PR,2006,11000.0,44.0,4.0
4127957,Tupãssi,PR,2006,1500.0,11.0,7.333333333333333
4127965,Turvo,PR,2006,6800.0,34.0,5.0
4128005,Ubiratã,PR,2006,8900.0,27.0,3.033707865168539
4128104,Umuarama,PR,2006,4400.0,15.0,3.409090909090909
4128302,Uniflor,PR,2006,1700.0,14.0,8.235294117647058
4128203,União da Vitória,PR,2006,46000.0,207.0,4.5
4128401,Uraí,PR,2006,900.0,4.0,4.444444444444445
4128534,Ventania,PR,2006,16000.0,42.0,2.625
4128559,Vera Cruz do Oeste,PR,2006,24750.0,111.0,4.484848484848484
4128609,Verê,PR,2006,15794.0,103.0,6.5214638470305175
4128658,Virmond,PR,2006,20000.0,100.0,5.0
4128708,Vitorino,PR,2006,4012.0,26.0,6.4805583250249255
4128500,Wenceslau Braz,PR,2006,22646.0,159.0,7.02110748034973
4128807,Xambrê,PR,2006,1027.0,4.0,3.8948393378773125
4101150,Ângulo,PR,2006,750.0,5.0,6.666666666666667
3300100,Angra dos Reis,RJ,2006,1890.0,28.0,14.814814814814815
3300209,Araruama,RJ,2006,2600.0,39.0,15.0
3300225,Areal,RJ,2006,2780.0,33.0,11.870503597122303
3300407,Barra Mansa,RJ,2006,10500.0,110.0,10.476190476190476
3300308,Barra do Piraí,RJ,2006,5100.0,43.0,8.431372549019608
3300506,Bom Jardim,RJ,2006,7600.0,84.0,11.052631578947368
3300605,Bom Jesus do Itabapoana,RJ,2006,1200.0,12.0,10.0
3300704,Cabo Frio,RJ,2006,1200.0,18.0,15.0
3301009,Campos dos Goytacazes,RJ,2006,2677.0,25.0,9.338812103100485
3301108,Cantagalo,RJ,2006,15800.0,190.0,12.025316455696203
3301207,Carmo,RJ,2006,12400.0,149.0,12.016129032258064
3301306,Casimiro de Abreu,RJ,2006,600.0,11.0,18.333333333333332
3300951,Comendador Levy Gasparian,RJ,2006,2000.0,24.0,12.0
3301504,Cordeiro,RJ,2006,2100.0,23.0,10.952380952380953
3301603,Duas Barras,RJ,2006,10220.0,102.0,9.980430528375734
3301702,Duque de Caxias,RJ,2006,600.0,4.0,6.666666666666667
3301801,Engenheiro Paulo de Frontin,RJ,2006,6050.0,51.0,8.429752066115702
3301850,Guapimirim,RJ,2006,650.0,10.0,15.384615384615385
3301876,Iguaba Grande,RJ,2006,1200.0,18.0,15.0
3301900,Itaboraí,RJ,2006,3837.0,66.0,17.200938232994528
3302007,Itaguaí,RJ,2006,5200.0,78.0,15.0
3302056,Italva,RJ,2006,1000.0,12.0,12.0
3302106,Itaocara,RJ,2006,8000.0,60.0,7.5
3302205,Itaperuna,RJ,2006,850.0,9.0,10.588235294117647
3302254,Itatiaia,RJ,2006,4000.0,36.0,9.0
3302270,Japeri,RJ,2006,1750.0,17.0,9.714285714285714
3302304,Laje do Muriaé,RJ,2006,300.0,2.0,6.666666666666667
3302403,Macaé,RJ,2006,850.0,17.0,20.0
3302452,Macuco,RJ,2006,8500.0,102.0,12.0
3302601,Mangaratiba,RJ,2006,2500.0,38.0,15.2
3302700,Maricá,RJ,2006,1042.0,20.0,19.193857965451055
3302809,Mendes,RJ,2006,1300.0,11.0,8.461538461538462
3302908,Miguel Pereira,RJ,2006,4640.0,39.0,8.405172413793103
3303302,Niterói,RJ,2006,2750.0,55.0,20.0
3303401,Nova Friburgo,RJ,2006,22300.0,223.0,10.0
3303500,Nova Iguaçu,RJ,2006,2300.0,19.0,8.26086956521739
3303609,Paracambi,RJ,2006,1600.0,24.0,15.0
3303807,Paraty,RJ,2006,250.0,4.0,16.0
3303708,Paraíba do Sul,RJ,2006,11000.0,132.0,12.0
3303856,Paty do Alferes,RJ,2006,8350.0,71.0,8.502994011976048
3303906,Petrópolis,RJ,2006,6150.0,68.0,11.05691056910569
3303955,Pinheiral,RJ,2006,750.0,6.0,8.0
3304003,Piraí,RJ,2006,16800.0,143.0,8.511904761904763
3304102,Porciúncula,RJ,2006,50000.0,130.0,2.6
3304110,Porto Real,RJ,2006,900.0,8.0,8.88888888888889
3304128,Quatis,RJ,2006,3000.0,30.0,10.0
3304144,Queimados,RJ,2006,290.0,3.0,10.344827586206897
3304201,Resende,RJ,2006,14000.0,126.0,9.0
3304300,Rio Bonito,RJ,2006,987.0,16.0,16.210739614994935
3304409,Rio Claro,RJ,2006,10000.0,100.0,10.0
3304508,Rio das Flores,RJ,2006,405.0,3.0,7.407407407407407
3304524,Rio das Ostras,RJ,2006,610.0,12.0,19.672131147540984
3304557,Rio de Janeiro,RJ,2006,5600.0,101.0,18.035714285714285
3304607,Santa Maria Madalena,RJ,2006,13450.0,148.0,11.003717472118959
3304706,Santo Antônio de Pádua,RJ,2006,6000.0,90.0,15.0
3305406,Sapucaia,RJ,2006,13500.0,162.0,12.0
3305505,Saquarema,RJ,2006,1500.0,27.0,18.0
3305554,Seropédica,RJ,2006,3000.0,45.0,15.0
3305604,Silva Jardim,RJ,2006,1763.0,27.0,15.314804310833805
3305703,Sumidouro,RJ,2006,1700.0,22.0,12.941176470588236
3304805,São Fidélis,RJ,2006,3594.0,34.0,9.460211463550362
3304755,São Francisco de Itabapoana,RJ,2006,900.0,9.0,10.0
3304904,São Gonçalo,RJ,2006,520.0,9.0,17.307692307692307
3305158,São José do Vale do Rio Preto,RJ,2006,2770.0,42.0,15.16245487364621
3305000,São João da Barra,RJ,2006,709.0,7.0,9.873060648801129
3305208,São Pedro da Aldeia,RJ,2006,7200.0,108.0,15.0
3305307,São Sebastião do Alto,RJ,2006,2150.0,26.0,12.093023255813954
3305752,Tanguá,RJ,2006,1665.0,26.0,15.615615615615615
3305802,Teresópolis,RJ,2006,11050.0,166.0,15.02262443438914
3305901,Trajano de Moraes,RJ,2006,5300.0,58.0,10.943396226415095
3306008,Três Rios,RJ,2006,3200.0,43.0,13.4375
3306107,Valença,RJ,2006,1520.0,13.0,8.552631578947368
3306156,Varre-Sai,RJ,2006,1500.0,15.0,10.0
3306206,Vassouras,RJ,2006,965.0,8.0,8.290155440414507
3306305,Volta Redonda,RJ,2006,5000.0,50.0,10.0
2400307,Afonso Bezerra,RN,2006,712.0,6.0,8.426966292134832
2400505,Alexandria,RN,2006,4320.0,20.0,4.62962962962963
2400604,Almino Afonso,RN,2006,12130.0,55.0,4.534212695795548
2400802,Angicos,RN,2006,710.0,6.0,8.450704225352112
2400901,Antônio Martins,RN,2006,7260.0,33.0,4.545454545454546
2401008,Apodi,RN,2006,150420.0,903.0,6.003191065017949
2401107,Areia Branca,RN,2006,458.0,2.0,4.366812227074236
2401206,Arês,RN,2006,5450.0,55.0,10.091743119266056
2400208,Açu,RN,2006,1680.0,13.0,7.738095238095238
2401453,Baraúna,RN,2006,3600.0,6.0,1.6666666666666667
2401503,Barcelona,RN,2006,890.0,7.0,7.865168539325842
2401651,Bodó,RN,2006,291.0,2.0,6.8728522336769755
2401701,Bom Jesus,RN,2006,700.0,5.0,7.142857142857143
2401800,Brejinho,RN,2006,10048.0,100.0,9.952229299363058
2401859,Caiçara do Norte,RN,2006,187.0,1.0,5.347593582887701
2401305,Campo Grande,RN,2006,2910.0,17.0,5.841924398625429
2402204,Canguaretama,RN,2006,90.0,1.0,11.11111111111111
2402303,Caraúbas,RN,2006,29050.0,174.0,5.989672977624785
2402501,Carnaubais,RN,2006,1526.0,11.0,7.208387942332896
2402402,Carnaúba dos Dantas,RN,2006,296.0,2.0,6.756756756756757
2402600,Ceará-Mirim,RN,2006,10100.0,71.0,7.02970297029703
2402709,Cerro Corá,RN,2006,902.0,6.0,6.651884700665189
2402808,Coronel Ezequiel,RN,2006,236.0,2.0,8.474576271186441
2402907,Coronel João Pessoa,RN,2006,3240.0,15.0,4.62962962962963
2403004,Cruzeta,RN,2006,132.0,1.0,7.575757575757576
2403103,Currais Novos,RN,2006,5394.0,36.0,6.674082313681868
2403202,Doutor Severiano,RN,2006,5190.0,26.0,5.009633911368016
2403301,Encanto,RN,2006,4400.0,22.0,5.0
2403509,Espírito Santo,RN,2006,60.0,0.0,0.0
2403707,Felipe Guerra,RN,2006,2200.0,22.0,10.0
2403806,Florânia,RN,2006,940.0,6.0,6.382978723404255
2403905,Francisco Dantas,RN,2006,5467.0,26.0,4.7558075727089815
2404002,Frutuoso Gomes,RN,2006,4100.0,19.0,4.634146341463414
2404309,Governador Dix-Sept Rosado,RN,2006,3855.0,17.0,4.409857328145266
2404408,Grossos,RN,2006,6000.0,16.0,2.6666666666666665
2404606,Ielmo Marinho,RN,2006,2930.0,26.0,8.873720136518772
2404903,Itaú,RN,2006,6152.0,30.0,4.876462938881665
2405108,Jandaíra,RN,2006,2625.0,39.0,14.857142857142858
2405207,Janduís,RN,2006,25.0,0.0,0.0
2405306,Januário Cicco,RN,2006,850.0,6.0,7.0588235294117645
2405702,Jardim do Seridó,RN,2006,1295.0,67.0,51.737451737451735
2405009,Jaçanã,RN,2006,250.0,2.0,8.0
2406007,José da Penha,RN,2006,4220.0,21.0,4.976303317535545
2405801,João Câmara,RN,2006,36160.0,289.0,7.992256637168142
2405900,João Dias,RN,2006,10860.0,49.0,4.511970534069982
2406502,Lagoa Nova,RN,2006,1785.0,12.0,6.722689075630252
2406601,Lagoa Salgada,RN,2006,1550.0,11.0,7.096774193548387
2406304,Lagoa de Pedras,RN,2006,142.0,1.0,7.042253521126761
2406403,Lagoa de Velhos,RN,2006,1218.0,9.0,7.389162561576355
2406700,Lajes,RN,2006,1644.0,13.0,7.907542579075426
2406908,Lucrécia,RN,2006,4100.0,20.0,4.878048780487805
2407005,Luís Gomes,RN,2006,8694.0,41.0,4.7158960202438465
2407252,Major Sales,RN,2006,700.0,3.0,4.285714285714286
2407302,Marcelino Vieira,RN,2006,9000.0,42.0,4.666666666666667
2407401,Martins,RN,2006,8200.0,34.0,4.146341463414634
2407609,Messias Targino,RN,2006,200.0,1.0,5.0
2407708,Montanhas,RN,2006,1000.0,10.0,10.0
2408003,Mossoró,RN,2006,28340.0,170.0,5.998588567395907
2408300,Nova Cruz,RN,2006,1180.0,12.0,10.169491525423728
2408201,Nísia Floresta,RN,2006,1500.0,15.0,10.0
2408409,Olho d'Água do Borges,RN,2006,410.0,3.0,7.317073170731708
2408607,Paraná,RN,2006,750.0,4.0,5.333333333333333
2408805,Parazinho,RN,2006,253.0,2.0,7.905138339920948
2408904,Parelhas,RN,2006,1106.0,7.0,6.329113924050633
2409209,Passagem,RN,2006,1450.0,15.0,10.344827586206897
2409308,Patu,RN,2006,515.0,4.0,7.766990291262136
2409407,Pau dos Ferros,RN,2006,2285.0,11.0,4.814004376367615
2409506,Pedra Grande,RN,2006,188.0,2.0,10.638297872340425
2409605,Pedra Preta,RN,2006,257.0,2.0,7.782101167315175
2409704,Pedro Avelino,RN,2006,3268.0,23.0,7.037943696450428
2409803,Pedro Velho,RN,2006,2250.0,23.0,10.222222222222221
2410009,Pilões,RN,2006,740.0,4.0,5.405405405405405
2410207,Portalegre,RN,2006,17200.0,76.0,4.4186046511627906
2410256,Porto do Mangue,RN,2006,1240.0,8.0,6.451612903225806
2410108,Poço Branco,RN,2006,3696.0,37.0,10.01082251082251
2410504,Rafael Fernandes,RN,2006,3048.0,14.0,4.593175853018373
2410603,Rafael Godeiro,RN,2006,14300.0,69.0,4.825174825174825
2410702,Riacho da Cruz,RN,2006,1340.0,6.0,4.477611940298507
2410801,Riacho de Santana,RN,2006,3500.0,18.0,5.142857142857143
2411007,Rodolfo Fernandes,RN,2006,3150.0,11.0,3.492063492063492
2411205,Santa Cruz,RN,2006,1102.0,8.0,7.259528130671506
2409332,Santa Maria,RN,2006,740.0,5.0,6.756756756756757
2411502,Santo Antônio,RN,2006,160.0,2.0,12.5
2413102,Senador Elói de Souza,RN,2006,1257.0,9.0,7.159904534606206
2413201,Senador Georgino Avelino,RN,2006,2800.0,28.0,10.0
2413300,Serra de São Bento,RN,2006,130.0,1.0,7.6923076923076925
2413359,Serra do Mel,RN,2006,18658.0,131.0,7.021116947154036
2413508,Serrinha,RN,2006,800.0,8.0,10.0
2413557,Serrinha dos Pintos,RN,2006,1950.0,8.0,4.102564102564102
2413607,Severiano Melo,RN,2006,3150.0,19.0,6.031746031746032
2411601,São Bento do Norte,RN,2006,245.0,2.0,8.16326530612245
2411908,São Francisco do Oeste,RN,2006,1580.0,8.0,5.063291139240507
2412005,São Gonçalo do Amarante,RN,2006,1200.0,10.0,8.333333333333334
2412203,São José de Mipibu,RN,2006,3500.0,35.0,10.0
2412302,São José do Campestre,RN,2006,767.0,6.0,7.822685788787484
2412500,São Miguel,RN,2006,34500.0,166.0,4.811594202898551
2412559,São Miguel do Gostoso,RN,2006,3480.0,35.0,10.057471264367816
2412609,São Paulo do Potengi,RN,2006,4106.0,29.0,7.062834875791524
2412708,São Pedro,RN,2006,1300.0,9.0,6.923076923076923
